demand,capacity factor criteria,power,lcoe_O,lcoe_1,lcoe_2,lcoe_3
1000,0.9,5,103.22147795154783,103.22147795154783,103.22147795154783,103.22147795154783
1000,0.9,1,125.89609301829137,125.89609301829137,125.89609301829137,125.89609301829137
1000,0.95,1000,118.34280598818061,99.7373712580734,81.13193652796627,62.52650179785912
1000,0.95,900,154.86564111466973,122.75385160983723,90.64206210500463,58.53027260017206
1000,0.95,800,140.39118838192633,114.06959771096409,87.74800704000187,61.42641636903958
1000,0.95,700,125.63522033403368,105.10382849694162,84.57243665984964,64.0410448227577
1000,0.95,600,110.54649879731497,95.80530579409321,81.06411279087149,66.3229197876498
1000,0.95,500,95.05409619192692,86.10310202257554,77.15210785322408,68.20111368387268
1000,0.95,400,102.15181340054463,91.27408288838843,80.39635237623219,69.51862186407595
1000,0.95,300,98.4744356626242,89.52958684314258,80.58473802366099,71.63988920417938
